hut_index,name,latitude,longitude,tourism,capacity,beds,capacity:persons,access,operator,website,reservation,opening_hours,include_in_evaluation
1422,Capanna Scaletta,46.60775200,8.940312000000000,alpine_hut,52,57,,,SAT Lucomagno,https://www.satlucomagno.ch/wordpress/capanna-scaletta/,,,1
181,Capanna Soveltra,46.4060740,8.7109310,alpine_hut,28,,,,SAV Bignasco,https://www.sav-vallemaggia.ch/,,,1
1634,Capanna Starlaresc,46.2736860,8.775634000000000,wilderness_hut,8,,,,,,,,1
1404,Capanna Tamaro,46.108221000000000,8.881098000000000,alpine_hut,60,,,,UTOE Bellinzona,http://www.utoe.ch,,Jun-Oct,1
207,Capanna Tremorgio,46.4816610,8.7248930,alpine_hut,47,,,,Azienda elettrica ticinese,http://www.capannatremorgio.ch,,,1
620,Capanna alpa Canaa,46.2494730,8.6352910,wilderness_hut,20,,,,Associazione Paesaggio Valle di Lodano,https://www.ticino.ch/de/alpineHuts/details/Bergh%C3%BCtte-Alpe-Canaa/137621.html,,,1
1078,Capanna da l'Albigna CAS,46.32994900,9.655243000000000,alpine_hut,88,,,,CAS,https://albigna.ch/,,,1
118,Capanna dei Monti di Lego,46.1988370,8.8317720,alpine_hut,10,,,,Parrocchia di Mergoscia,https://www.fondazioneverzasca.ch/it/46/monti_di_lego.aspx,,,1
1419,Capanna del Pairolo,46.0628070,9.044860000000000,alpine_hut,40,,,,SAT Lugano,https://www.capanna-pairolo.ch,,,1
163,Capanna di Cava,46.3575120,9.0303120,alpine_hut,50,,,,UTOE Torrone d'Orza,https://www.utoe-biasca.ch/capanna-cava,yes,Jun - Sept,1
1541,Capanna di Sciora,46.3125020,9.61111700,alpine_hut,42,,,,SAC - CAS,https://sac-hoherrohn.ch/content/capanna-di-sciora/,,,1
77,Capucine,46.3541720,7.1609110,chalet,,,,,,,,,0
1623,Carmils,46.886006999999999,9.896685000000000,wilderness_hut,,,,,,,,,0
707,Carré,46.87014600,6.749378000000000,chalet,,,,,,,,,0
850,Carschinahütte,47.007081999999997,9.827359000000000,alpine_hut,80,,,,SAC - CAS,https://www.carschina.ch/,,,1
1498,Casa Arancione OTAF,46.52800400,8.91691300000000,chalet,,,,,,,,,0
127,Casa Ariana,46.8367040,9.2941700,chalet,,,,,,,,,0
1341,Casa Bono,46.094838000000003,8.826233999999999,chalet,,,,,,https://lunasole.ch/ferienwohnungen/weitere-ferienwohnungen/casa-bono/,,,0
485,Casa Castagna,46.2794990,8.6750780,chalet,,,,,Nicolas Filipponi,,,,0
1338,Casa Colomba,46.09867900,8.8317520,chalet,,,,,,,,,0
215,Casa Duepassi,46.155465,8.766663,chalet,,,,,,http://www.casaduepassi.ch/,,,0
437,Casa Erla,46.8844870,9.8732770,chalet,,,,,,https://www.vetsch-klosters.ch/de/vermietung/casa-erla,,,0
510,Casa Fondazione OTAF,46.5283100,8.9167900,chalet,,,,,,,,,0
173,Casa Larice,46.2069520,8.8493200,chalet,,,,,,http://rustico-tessin.ch/,,,0
1337,Casa Lucertola,46.09384600,8.826343000000000,chalet,,,,,,https://www.indemini-ferienhaus.ch/home.php?p=home,,,0
1424,Casa Malussi,46.33536300,9.554895000000000,chalet,,,,,,https://ferienimbaudenkmal.ch/casa-malussi/,,,0
1481,Casa Palmetta,45.973363999999997,8.882462000000000,chalet,,,,,,https://www.casa-palmetta.ch/,,,0
563,Casa Pasquali Battaglini,46.0655870,8.9726080,chalet,,,,,,http://www.amicidicagiallo.ch/casa-battaglini-1.html,,,0
1342,Casa Pedroni,46.094805000000001,8.826537999999999,chalet,,,,,,https://lunasole.ch/ferienwohnungen/weitere-ferienwohnungen/casa-pedroni/,,,0
454,Cassiopeia,46.1051030,7.2222640,chalet,,,,,,,,,0
26,Cavardirashütte,46.742437,8.8142690,alpine_hut,70,,,,,https://www.cavardiras.ch/,,,1
1019,Central,47.204073999999999,9.351580999999999,chalet,,,,,Berg & Bett Betriebs AG,https://booking.bergundbett.ch/vermietung/ferienhaus-wildhaus-central-437833.html,,,0
401,Centre Réformé,46.6231460,7.1592960,chalet,,,,,,https://www.centre-reforme.ch/index.php/fr/,,,0
756,Centre de Rencontre et de Jeunesse Les Mottes,47.25009600,7.070777000000000,chalet,,,,,,https://lesmottes.ch/,,,0
1352,Centre de Vacances,46.6186810,7.176704000000000,chalet,,76,,,,,,12-01-31,0
36,Centre de vacances REKA,46.1306830,7.6310930,chalet,,,,,,,,,0
782,Centre scout cantonal,46.59698400,6.685784000000000,chalet,,,,,Fédération Immobilière des Éclaireurs Vaudois (FIDEV),http://www.asvd.ch/fidev/cabanes-terrains/froideville/,,,0
831,Cerniets,46.6377230,7.258859000000000,alpine_hut,,,,,,,,,0
1049,Cesa da Sett,46.4154130,9.636986000000000,alpine_hut,,,,,,https://www.cesa-da-sett.ch/,,Jun-Oct,0
1398,Cevi Ferienheim Rothornblick Flühli,46.87802500,8.0191720000000,chalet,,,,,CVJM / Cevi,https://rothornblick-fluehli.ch/,,,0
329,Ch,46.1038880,7.2295780,chalet,,,,,,,,,0
420,Chadschlag,46.9176420,9.635065,alpine_hut,,,,,,,,,0
758,"Chalet ""Le Pigeonnier""",46.290413999999998,7.095771000000000,chalet,,,,,,,,,0
265,Chalet Alpin Roc,46.1087350,7.2276270,chalet,,,,,,,,,0
1515,Chalet Alpina,46.14149800,7.232968000000000,chalet,,,,,,https://en.alpenchaletsbookings.com/ski-chalets-france-switzerland/?sug_value=alpina&sug_id=110&sug_type=Unterk%FCnfte&sug_was_filled=no&we_id=null&ap_num_persons=null&pageType=searchResult&action=newSearch&langId=3,,,0
1120,Chalet Altitude 1600,46.1737630,7.285600000000000,chalet,,,,,,https://www.chaletaltitude1600.com,,,0
1029,Chalet Amis de la Nature Bellevue,47.2053440,7.212738000000000,chalet,,,,,,,,,0
325,Chalet Angela,46.2876500,7.7946560,chalet,,,,,,,,,0
1259,Chalet Anne-Sophie,46.1448770,7.238026000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1384,Chalet Arnica,46.178159999999998,7.386020000000000,chalet,,,,,www.alpenchalets.com,https://www.alpenchalets.net/?option=com_fewo&view=object&id=1832:chalet-arnica&Itemid=281,,,0
781,Chalet Aster,47.109016,6.802670000000000,alpine_hut,,,,,,,,,0
1381,Chalet Bergruh,47.087730999999998,9.302111000000000,chalet,,,,,,,,,0
479,Chalet Bergsicht,46.9875090,9.1544000,chalet,,,,,,https://www.molkenbad.ch,,,0
93,Chalet Bertha,46.7333810,7.9558350,chalet,,,,,,,,,0
435,Chalet Bethel,46.4859470,7.5399100,chalet,,,,,Heilsarmee,,,,0
514,Chalet Big Bear,46.1377760,7.2405150,chalet,,,,,,chaletbigbear.com,,,0
1260,Chalet Bonbon,46.1436840,7.243466000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1678,Chalet Brisi,47.20134200,9.344422000000000,chalet,,,,,Berg & Bett Betriebs AG,https://booking.bergundbett.ch/vermietung/ferienhaus-wildhaus-chalet-brisi-437837.html,,,0
1450,Chalet Butticaz,46.49509500,6.822733000000000,chalet,,,,,,,,,0
488,Chalet Canadian Corner,46.6060560,7.917704,chalet,,,,,,,,,0
1244,Chalet Celeste,46.13910300,7.239403000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1372,Chalet Charmille,46.140413,7.238294,chalet,,,,,alpenchalets.net,https://www.alpenchalets.net/en/?option=com_fewo&view=object&id=1177:chalet-charmille&Itemid=281,,,0
195,Chalet Chaud,46.1421620,7.2361800,chalet,,,,,https://www.alpenchalets.com/,https://en.alpenchaletsbookings.com/ski-area-4-vallees/la-tzoumaz/chalet-chaud/?sr=1,,,0
1242,Chalet Chocolat,46.1385100,7.240298000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
277,Chalet Chouquis,46.1030620,7.2233240,chalet,,,,,ski Verbier exclusive,,,,0
1681,Chalet Chäserrugg,47.201506999999999,9.344360000000000,chalet,,,,,Berg & bett Betriebs AG,https://booking.bergundbett.ch/vermietung/ferienhaus-wildhaus-chalet-chaserrugg-437838.html,,,0
1239,Chalet Coeur,46.1375900,7.24446400000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1383,Chalet Collons 1850,46.18514900,7.3845929999999997,chalet,,,,,www.alpenchalets.com,https://www.alpenchalets.net/?option=com_fewo&view=object&id=1193:chalet-collons-1850&Itemid=272,,,0
1555,Chalet Confort,47.334122000000001,7.141000000000000,chalet,,,,,,,,,0
1556,Chalet Confort,47.33400700,7.141020000000000,chalet,,,,,,,,,0
1616,Chalet Confort,47.334038999999997,7.141157000000000,chalet,,,,,,,,,0
1617,Chalet Confort,47.3340800,7.141077000000000,chalet,,,,,,,,,0
1251,Chalet Cornalin,46.151752000000002,7.232295000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1158,Chalet Daheim 1,46.399954999999999,8.133231000000000,chalet,,,,,,,,,0
1436,Chalet Daniel,46.192225000000001,7.825702000000000,chalet,,,,,Franz Mack,,required,,0
269,Chalet Daray,46.1017430,7.2292000,chalet,,,,,,,,,0
751,Chalet Dauphinelle,46.4780240,7.1289540000000,chalet,,,,,,,,,0
35,Chalet Donadea,46.1346410,7.6259340,chalet,,,,,,,,,0
253,Chalet Du Bonheur,46.10649,7.2368880,chalet,,,,,,,,,0
832,Chalet Du Soldat,46.57647100,7.2634980,alpine_hut,,,,,Nicolas Gavillet & Sylviane Marendaz,https://www.chaletdusoldat.ch/,,,1
456,Chalet Edelweiss,46.1563110,7.6198470,chalet,,,,,,https://www.skizinal.com/ski-zinal-edelweiss.html,,,0
1509,Chalet Edelweiß,46.13875800,7.2380360,chalet,,8,,,,,,,0
722,Chalet Elvira,47.3587200,8.60191100,chalet,,,,,,,,,0
984,Chalet Fenchern,47.0432400,9.046407000000000,chalet,,,,,Rolf Beglinger,https://fenchern.ch/,,,0
1250,Chalet Froidmont,46.14707100,7.230713000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1677,Chalet Frümsel,47.20134000,9.344310000000000,chalet,,,,,Berg & Bett Betriebs AG,https://booking.bergundbett.ch/vermietung/ferienhaus-wildhaus-chalet-frumsel-437839.html,,,0
828,Chalet Furmia,46.628024000000003,10.445681000000000,chalet,,,,,,,,,0
436,Chalet Füchsli,46.4309640,8.1691110,chalet,,7,,,,https://www.ferien-bellwald.ch/,,,0
1680,Chalet Gamserrugg,47.201506000000002,9.344248000000000,chalet,,,,,Berg & Bett Betriebs AG,https://booking.bergundbett.ch/vermietung/ferienhaus-wildhaus-chalet-gamserrugg-437873.html,,,0
1257,Chalet Gilbert,46.148349000000003,7.234878000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1711,Chalet Grande Ourse,46.17717500,7.398456000000000,chalet,,,,,Alpenchalets.net,https://www.alpenchalets.net/de/?option=com_fewo&view=object&id=1804:chalet-grande-ourse&Itemid=272,,,0
680,Chalet Grat,46.59213300,7.296225000000000,alpine_hut,,,,,,https://chaletgrat.ch/,,,1
982,Chalet Halten,46.4560530,7.4457800,chalet,,6,,,,,,,0
1377,Chalet Harmonie,46.14297800,7.236906000000000,chalet,,,,,www.alpenchalets.com,https://www.alpenchalets.net/?option=com_fewo&view=object&id=1375:chalet-harmonie&Itemid=281,,,0
1380,Chalet Haute-Vue,46.139401999999997,7.239131000000000,chalet,,,,,,,,,0
272,Chalet Hickory,46.0975800,7.2283490,chalet,,,,,,,,,0
1682,Chalet Hinterrugg,47.20151200,9.34447500000000,chalet,,,,,Berg& Bett Betriebs AG,https://booking.bergundbett.ch/vermietung/ferienhaus-wildhaus-chalet-hinterrugg-438277.html,,,0
1366,Chalet Holland,46.6328380,8.020650000000000,chalet,,,,,,,,,0
1220,Chalet Hüehnerhüsli,47.0248230,7.482163000000000,chalet,,,,,,,,,0
443,Chalet IDA,46.1400650,7.2428300,chalet,,,,,GuP Simmendinger,http://www.verbier-wallis.de,,24.0/7,0
688,Chalet Ideal,46.3811510,7.627061000000000,chalet,,,,,,,,,0
1245,Chalet Ipsos,46.1400940,7.239077000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1255,Chalet Juin,46.147793999999998,7.237964000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1374,Chalet Julia,46.14262300,7.237396000000000,chalet,,,,,,https://www.alpenchalets.net/?option=com_fewo&view=object&id=1083:chalet-julia&Itemid=281,,,0
266,Chalet La Corniche,46.1032180,7.2251230,chalet,,,,,,,,,0
1507,Chalet La Luge,46.139342999999997,7.242754000000000,chalet,,,,,,https://chaletlaluge.com/,,,0
1041,Chalet La Planiaz,46.4637510,6.957393000000000,alpine_hut,,30,,,CAS,,required,,1
1512,Chalet La Poya,46.14339800,7.2309039999999998,chalet,,,,,,,,,0
516,Chalet La Tzoumaz Pearl,46.1421990,7.2453110,chalet,,,,,https://www.alpenchalets.com/,https://de.alpenchaletsbookings.com/skigebiet-4-vallees/la-tzoumaz/chalet-la-tzoumaz-pearl/,,,0
1506,Chalet Le Cerf,46.1397300,7.24270400,chalet,,,,,4vallees4saisons.com,https://4vallees4saisons.com/,,,0
1258,Chalet Le Fauconnier,46.1483920,7.235233000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1350,Chalet Le Patyalè,46.625791000000000,7.160443000000000,chalet,,,,,,https://www.perona.ch/index.php?lg=fr&sn=01&c=02&sc=01&ssc=01,,,0
136,Chalet Le Pigeonnier,46.2904250,7.0957940,chalet,,,,,,,,,0
1371,Chalet Le Pliano,46.59089,7.035775000000000,chalet,,,,,,https://www.skiclub-latour.ch/presentation-du-chalet.html,,,0
1249,Chalet Le Refuge,46.1432590,7.235014000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1243,Chalet Les Bubus,46.13743200,7.242653000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1375,Chalet Les Etoiles,46.142716000000000,7.237118000000000,chalet,,,,,https://www.alpenchalets.com/,https://www.alpenchalets.com/,,,0
1123,Chalet Les Mouflons,46.1905260,6.842526000000000,chalet,,,,,,https://www.alpenchalets.net/?option=com_fewo&view=object&id=1938:chalet-les-mouflons&Itemid=281,,,0
980,Chalet Les Troncs,46.52079500,6.948290000000000,chalet,,,,,,,,,0
255,Chalet Lussy,46.0950610,7.2272080,chalet,,,,,,,,,0
1261,Chalet Lustycru,46.14361300,7.243724000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1240,Chalet Mandalay,46.1386630,7.24281000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
520,Chalet Marguerite,46.1899390,7.388883,chalet,,,,,Alpenchalets.com,https://www.alpenchalets.net/de/?option=com_fewo&view=object&id=1178:chalet-marguerite&Itemid=272,,,0
1378,Chalet Maria,46.1429000,7.237275000000000,chalet,,,,,https://www.alpenchalets.com/,https://en.alpenchaletsbookings.com/ski-area-4-vallees/la-tzoumaz/chalet-maria/,,,0
1455,Chalet Martina,46.36104100,7.9734350,chalet,,,,,Martina Hofstetter-Mirlieb,,,,0
515,Chalet Michelle,46.1427550,7.2367920,chalet,,,,,alpenchalets.com,https://nl.alpenchaletsbookings.com/skigebied-4-vallees/la-tzoumaz/chalet-michelle/?sr=1,,,0
1376,Chalet Michelle,46.1427820,7.236820000000000,chalet,,,,,,,,,0
433,Chalet Moay,46.055518,7.2001150,chalet,,,,,,,,,0
1256,Chalet Mont-Gele,46.1477430,7.2356759999999998,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1241,Chalet Mont-Rose,46.13877100,7.2393460000000003,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1394,Chalet Müsli,46.2695090,7.8296359999999998,chalet,,,,,Familie Frühauf,https://www.chaletmuesli.ch/,,,0
1553,Chalet Nesoya,46.13745000,7.244135000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1513,Chalet No 58,46.14356800,7.230792000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
268,Chalet Nyumba,46.1089520,7.2255180,chalet,,,,,,,,,0
847,Chalet Oase,46.29759000,7.6371120,chalet,,,,,,https://www.chalet-oase.ch/,,,0
1246,Chalet OnThePiste,46.1412780,7.233380000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1254,Chalet Orchidee,46.14721800,7.23844900,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1516,Chalet Ourson blanc,46.17732900,7.397356000000000,chalet,,,,,alpenchalet.net,https://www.alpenchalets.net/en/?option=com_fewo&view=object&id=286:chalet-oursons&Itemid=281,,,0
445,Chalet Papillon,46.1800270,7.3155170,chalet,,,,,,,,,0
1262,Chalet Par Le Travers,46.139316000000001,7.2470920000000003,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1373,Chalet Petit Grande,46.140284999999999,7.238484000000000,chalet,,,,,,,,,0
1247,Chalet Petit-Sapin,46.14224500,7.235079000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1252,Chalet Petite Arvine,46.15191900,7.232465000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1020,Chalet Pfiff,47.201135000000001,9.34550300000000,chalet,,,,,Berg & Bett Betriebs AG,https://booking.bergundbett.ch/vermietung/ferienhaus-wildhaus-chalet-pfiff-438280.html,,,0
1510,Chalet Pierina,46.1423870,7.245175000000000,chalet,,,,,alpenchalets.com,https://alpenchalets.com/,,,0
279,Chalet Pierre Avoi,46.1019150,7.2199660,chalet,,,,,Ski Verbier Exclusive,,,,0
1358,Chalet Puntgada,46.444729000000002,9.579124999999999,chalet,,,,,,http://www.ferienhaus-juf.ch,,,0
1514,Chalet Quatre Vallees,46.1415570,7.233416000000000,chalet,,,,,www.alpenchalets.com,https://en.alpenchaletsbookings.com/ski-area-4-vallees/la-tzoumaz/chalet-quatre-Vallees/,,,0
551,Chalet Riedji,46.9414310,9.6780730,chalet,,,,,Dominik und Franziska Weibel,https://www.furnaferien.ch,required,,0
1046,Chalet Ruth,46.01149000,7.768490000000000,chalet,,,,,,,,,0
966,Chalet Rösi,46.4992820,7.568754000000000,chalet,,,,,Mathias Büschlen,https://www.chalet-roesi.ch/,,,0
1248,Chalet Sapin Argente,46.14234500,7.234746000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1676,Chalet Schafberg,47.20116000,9.344581000000000,chalet,,,,,Berg & Bett Betriebs AG,https://booking.bergundbett.ch/vermietung/ferienhaus-wildhaus-chalet-schafberg-438291.html,,,0
1674,Chalet Schibenstoll,47.2011750,9.344350000000000,chalet,,,,,Berg & Bett Betriebs AG,https://booking.bergundbett.ch/vermietung/ferienhaus-wildhaus-chalet-schibenstoll-439571.html,,,0
1475,Chalet Scout,46.57547300,6.644999000000000,alpine_hut,,,,,La Croisée,http://filac.croisee.ch/,,,1
367,Chalet Scouts Perceval,47.2818470,7.3703890,chalet,,,,,,,,,0
1675,Chalet Selun,47.20117600,9.344462000000000,chalet,,,,,Berg & Bett Betriebs AG,https://booking.bergundbett.ch/vermietung/ferienhaus-wildhaus-chalet-selun-439572.html,,,0
275,Chalet Sherwood,46.0996430,7.2272920,chalet,,,,,Ski Verbier Exclusive,,,,0
967,Chalet Specht,46.4940510,7.564370000000000,chalet,,,,,private,https://chaletspecht.ch/,,,0
229,Chalet Spitzacker,46.4566140,7.440328,chalet,,,,,,https://www.ferienlizenz.ch/,,,0
829,Chalet Splerin,46.627853,10.44571200000000,chalet,,,,,,,,,0
827,Chalet Squirlat,46.6279580,10.445932000000001,chalet,,,,,,,,,0
643,Chalet St-Paul,46.6962740,7.1338400,chalet,,,,,Annemarie Reichenbach Schwaller,https://chaletsaintpaul.ch/,,,0
1109,Chalet St. George,46.19234200,7.34455100000000,chalet,,,,,,http://chaletstgeorge.com/,,,0
1508,Chalet Teremok,46.13951700,7.24294000000000,chalet,,,,,,https://chaletteremok.com/,,,0
1625,Chalet Teychenne Mungo,46.1829100,7.388405000000000,chalet,,,,,www.alpenchalets.com,https://www.alpenchalets.net/?option=com_fewo&view=object&id=1170:chalet-teychenne&Itemid=281,,,0
267,Chalet Tramontana,46.1088880,7.2279590,chalet,,,,,,,,,0
1045,Chalet Träumli,46.0116260,7.76809400,chalet,,,,,,,,,0
1303,Chalet Trübsee,46.7926050,8.398239999999999,chalet,,,,,,https://www.chalet-truebsee.ch/,,,0
1253,Chalet Tubber,46.1475600,7.237979000000000,chalet,,,,,4vallees4saisons.com,https://www.4vallees4saisons.com/,,,0
1511,Chalet Tzoumaz Pearl,46.14219500,7.245279000000000,chalet,,,,,,https://www.alpenchalets.net/?option=com_fewo&view=object&id=1844:chalet-la-tzoumaz-pearl&Itemid=272,,,0
624,Chalet Virginia,46.1914510,7.8394710,chalet,,,,,,http://www.chaletvirginia.nl,,,0
5,Chalet Wandelgrün,46.4612230,7.4449540,chalet,,,,,Ruth und Ernst Born,http://www.laenk.ch,,,0
1100,Chalet Weidhüttli Blaues Kreuz,46.515137000000003,7.593342000000000,chalet,,,,,,,,,0
1174,Chalet Yeti,46.43101600,8.169400000000000,chalet,,,,,,,,,0
1441,Chalet Zeno,46.290488000000003,7.094001000000000,chalet,,,,,,,,,0
1679,Chalet Zuestoll,47.20134600,9.34453600000000,chalet,,,,,Berg & Bett Betriebs AG,https://booking.bergundbett.ch/vermietung/ferienhaus-wildhaus-chalet-zuestoll-439739.html,,,0
261,Chalet d'Amont,46.0981970,7.232081,chalet,,,,,,,,,0
792,Chalet de La Berra,46.6777560,7.180887000000000,alpine_hut,,,,,Chalet de la Berra Sàrl,https://www.chaletdelaberra.ch/,,,1
910,Chalet de Mont-Soleil,47.1636970,6.993367000000000,alpine_hut,,,,,Amis de la Nature,http://www.laserment.com/montsoleil/,,,1
1218,Chalet de Sautodoz,46.42876400,6.971847000000000,alpine_hut,,5,,,,https://sautodoz.wordpress.com/,recommended,,1
246,Chalet de Savolayre C.A.S,46.2282520,6.8772690,wilderness_hut,31,,,,CAS Monté Rosa Monthey,,,,1
1567,Chalet de la Cergne,46.5046590,6.915462000000000,chalet,,,,,,http://www.st-legier.ch/index.php/location-de-salles/69-grande-salle,,,0
893,Chalet de la Combe Gelée,46.42932800,6.125688000000000,alpine_hut,,,,,,,,,0
1361,Chalet de la Croix,46.56011800,6.207301000000000,wilderness_hut,,,,yes,,,,,1
894,Chalet des Apprentis,46.43178500,6.1104789999999998,alpine_hut,,,,,ACASE,,,,1
1465,Chalet des Lattes,47.09326900,7.005139,chalet,,,,,Ski Club,,,,0
747,Chalet du Bois du Moulin,46.5429600,6.691580000000000,chalet,,,,,Pully Service forestier,https://forets.pully.ch/fr/activites-en-foret/location-de-refuges/chalet-du-bois-du-moulin/,,,0
849,Chalet du Chamois,46.5969880,7.156886000000000,chalet,,,,,,https://www.colonies.ch/fr/house/detail/24,,,0
714,Chalet du Club Jurassien section de Treymont,46.95957500,6.789558000000000,chalet,,,,,,,,,0
390,Chalet du Grütli,46.4733550,6.1167430,chalet,,,,,,,,,0
990,Chalet du Prabé,46.28149300,7.347058000000000,alpine_hut,,,,,,https://www.saviese.ch/fr/chalet-prabe-412.html,,,0
1707,Chalet du Pré du Creux,46.6982440,6.3784760000,wilderness_hut,,,,,,,,,0
619,Chalet du ski-club Petit-Val,47.2608890,7.2415060,chalet,,,,,,,,,0
673,Chalet du ski-club de Neuchâtel,47.060032,6.86029400000000,alpine_hut,,,,,,,,,0
1618,Chalet la Nouvelle Lune,46.511056000000004,6.253712000000000,chalet,,,,,,,,,0
1161,Chalet le Budokan,46.3484500,7.1703979999999996,chalet,,,,,,,,,0
105,Chalet le Muguet,46.5123870,6.2535840,chalet,,,,,,https://chaletlemuguet.org/,,,0
521,Chalet sur Piste,46.179018,7.3894040,chalet,,,,,www.alpenchalets.com,https://www.alpenchalets.net/en/?option=com_fewo&view=object&id=1339:chalet-sur-piste&Itemid=281,,,0
1517,Chalet sur Piste,46.17900800,7.3894229999999999,chalet,,,,,alpenchalets.net,https://www.alpenchalets.net/en/?option=com_fewo&view=object&id=1339:chalet-sur-piste&Itemid=281,,,0
399,Chalêt Nesthorn,46.3181670,7.9559860,chalet,8,6,,,,,,,0
1466,Chamana dal Bescher,46.7834870,10.128512000000001,wilderness_hut,,,,,,,,,0
91,Chamanna Cler,46.7997890,10.1842000,wilderness_hut,25,,,private,,https://www.ski-ardez.ch/chamonna,required,,0
1267,Chamanna Cluozza,46.662883,10.117629000000001,alpine_hut,61,,,,,https://nationalpark.ch/besuchen/unterkunft/cluozza/,,,1
1431,Chamanna Coaz CAS,46.383699,9.835433999999999,alpine_hut,55,,,,SAC - CAS,https://www.coaz.ch/,,,1
1696,Chamanna D'Uglix,46.6234650,9.72097900,alpine_hut,,,,,,,,,1
1382,Chamanna Georgy,46.4871500,9.955869000000000,alpine_hut,,,,,,https://www.chamanna-georgy.ch/,,,1
1402,Chamanna Jenatsch CAS,46.52936900,9.724462000000001,alpine_hut,73,,,,SAC Bernina,https://www.chamannajenatsch.ch/,,,1
1406,Chamanna Marangun,46.808250000000001,10.087940000000000,wilderness_hut,,,,,Gemeinde Lavin,,,,1
1714,Chamanna Pradatsch,46.585773000000003,9.952819999999999,wilderness_hut,,,,,Gemeinde Zuoz,https://www.zuoz.ch/de/dienstleistungen/translate-to-deutsch-objects-da-fit,,,1
1293,Chamanna d'Es-cha CAS,46.61146200,9.902834000000000,alpine_hut,50,,,,SAC Bernina,https://www.es-cha.ch/,,,1
1093,Chamanna da Boval CAS,46.4151730,9.925053999999999,alpine_hut,80,,,,SAC - CAS,https://www.boval.ch/,,,1
1367,Chamanna da Tschierva,46.40385000,9.880129000000000,alpine_hut,100,,,,SAC Bernina,https://tschierva.ch,required,,1
1407,Chamanna dal Linard,46.77939400,10.082934000000000,alpine_hut,38,,,,Club Alpin Svizzer - Secziun Engiadina Bassa,http://www.linardhuette.ch,,"Jul-Sep Su[2] Mo-Su; Sep-Oct Su[3] Fr-Su || ""Die genaue Oeffnung am besten auf der Website überprüfen""",1
1405,Chamanna digl Kesch,46.6451650,9.87519300,alpine_hut,92,,,,,https://www.kesch.ch/,,,1
1233,Chammern,47.2418640,9.176318000000000,chalet,,,,,Berg & Bett Betriebs AG,,,,0
1399,Chamonas d'Ela CAS,46.61875300,9.69191000,alpine_hut,26,,,,SAC-Sektion Davos,https://www.sac-davos.ch/,,,1
727,Chamonna Lischana,46.76557800,10.334580000000001,alpine_hut,42,,,,Club Alpin Svizzer Secziun Engiadina Bassa,https://www.lischanahuette.ch/,,"Jun Th[3] - Oct Su[2] ""Opening dates in start and end of season may differ, check for certainty the website.""",1
374,Chamonna Tuoi,46.8307350,10.1324880,alpine_hut,74,,,,Club Alpin Svizzer - Secziun Engiadina Bassa,https://www.tuoi.ch/,,"Jun Sa[2]-Oct Su[-2]; Dec 26-Jan Su[1];""Die genaue Oeffnung am besten auf der Website überprüfen""",1
1275,Chasa Ajüz,46.79521700,10.300235000000001,chalet,48,,,,,https://ajuez.ch/,,,1
541,Chasa Engadina,46.796489,10.2990680,chalet,,,,,,https://ferienimbaudenkmal.ch/chasa-engadina-oben/,,,0
169,Chasa Florinja,46.7984800,10.298934,chalet,,,,,,,,,0
223,Chasa Muntanella,46.6000180,10.4088680,chalet,,,,,,http://www.chasa-muntanella.ch/index.html,,,0
